puzzle_date,puzzle_id,puzzle_answer,word_first_use,word_etymology,word_year_accurate
03/24/2025,1374,ANGLE,1300,"Middle English, ""corner, recess, two lines extending from the same point,"" borrowed from Anglo-French angle, aungle, going back to Latin angulus ""two lines extending from the same point, corner, nook,"" going back to Indo-European *h 2 eng-lo-, *h 2 eng-elo-, whence also Old Church Slavic ǫgŭlŭ ""corner, angle,"" Russian úgol, genitive uglá, Bosnian-Croatian-Serbian ȕgao, ȕgla, Armenian ankiwn, and perhaps Germanic *ankula-, *ankila- ankle",False
03/23/2025,1373,DOPEY,1896,modern english,True
03/22/2025,1372,AMBLE,1300,"Middle English amblen ""(of a horse) to go at an amble, go at an easy gait,"" borrowed from Anglo-French ambler, aumbler (in present participle amblant ) (continental Old French anbler ), going back to Latin ambulāre ""to go on foot, walk, walk for pleasure or health, travel,"" from amb- ""around, about"" + -ulāre, probably going back to a verb base *al-, going back to Indo-European *h 2 elh 2 - ""wander,"" whence also Umbrian amboltu ""(s/he) must go around,"" Greek aláomai, alâsthai ""to wander, roam,"" Latvian aluôt ""to go astray""  — more at ambient entry 1",False
03/21/2025,1371,NUDGE,1675,origin unknown,True
03/20/2025,1370,BASTE,1400,"Middle English basten, borrowed from Middle French bastir, going back to Old Low Franconian *bastjan, going back to Germanic, ""to bind or weave with bast strips"" (whence Middle Dutch besten ""to tie up, fasten with loose stitches,"" Old High German, ""to bind with bast, mend""), verbal derivative of *basta- bast",False
03/19/2025,1369,SPARK,1100,"Middle English sparke , from Old English spearca ; akin to Middle Dutch sparke spark and perhaps to Latin spargere to scatter",False
03/18/2025,1368,TIMER,1648,early modern english,True
03/17/2025,1367,LASSO,1807,"Spanish lazo , from Latin laqueus snare",True
03/16/2025,1366,STAMP,1200,Middle English; akin to Old High German stampfōn to stamp and perhaps to Greek stembein to shake up,False
03/15/2025,1365,LADLE,1100,"Middle English ladel , from Old English hlædel , from hladan",False
03/14/2025,1364,PIECE,1200,"Middle English, from Anglo-French, from Vulgar Latin *pettia , of Gaulish origin; akin to Welsh peth thing",False
03/13/2025,1363,CHASE,1200,"Middle English, from Anglo-French chace , from chacer — see chase entry 2",False
03/12/2025,1362,MANGO,1582,"Portuguese manga , probably from Malayalam māṅṅa",True
03/11/2025,1361,TRACK,1400,"Middle English trak , from Middle French trac",False
03/10/2025,1360,SPITE,1300,"Middle English, short for despite",False
03/09/2025,1359,GREED,1609,back-formation from greedy,True
03/08/2025,1358,NAVEL,1100,"Middle English, going back to Old English nafola, nafela, going back to Germanic *naƀ-alan- (whence also Old Frisian naula ""navel,"" Middle Dutch navel, navele, Old High German nabalo, Old Icelandic nafli ), masculine n-stem derivative from *naƀō ""hub of a wheel, nave entry 1 ""; pre-Germanic *h 3 nob h -Vlo- with o-grade ablaut and an -l- formative is paralleled by zero-grade and an -l- formative in Latin umbilīcus ""navel, central point"" (see umbilicus ), Old Irish imliu, imbliu ""navel, boss of a shield, central point"" (< *amb-el-on- < *h 3 n̥b h -el-on- ), Greek omphalós ""navel, central point"" (see omphalos )",False
03/07/2025,1357,TROOP,1545,"Middle French trope, troupe company, herd, of Germanic origin; akin to Old English thorp, throp village  — more at thorp",True
03/06/2025,1356,ALERT,1618,"borrowed from French alerte, going back to Middle French a l'herte ""on guard, on the watch,"" borrowed from Italian all'erta, originally in the collocation stare all'erta ""to be on the watch,"" literally, ""to be on the height"" (with erta ""height, hill, steep ascent,"" noun derivative from feminine of erto, past participle of ergere ""to raise, elevate,"" going back to Vulgar Latin *ērgere, by syncope from Latin ērigere )  — more at erect entry 1",True
03/05/2025,1355,SCRUM,1848,"short for scrummage , alteration of scrimmage",True
03/04/2025,1354,CHECK,1300,"Middle English cheken, checken ""to put an opponent's king in check, stop, block,"" probably derivative of chek, chekke ""announcement in chess that an opponent's king is in check, assault, adverse event""  — more at check entry 2",False
03/03/2025,1353,SPEAR,1100,"Middle English spere , from Old English; akin to Old High German sper spear, Latin sparus hunting spear",False
03/02/2025,1352,DEITY,1300,"Middle English deitee , from Anglo-French deité , from Late Latin deitat-, deitas , from Latin deus god; akin to Old English Tīw , god of war, Latin divus god, dies day, Greek dios heavenly, Sanskrit deva heavenly, god",False
03/01/2025,1351,HOVER,1400,"Middle English hoveren , frequentative of hoven to hover",False
02/28/2025,1350,FUZZY,1713,"perhaps from Low German fussig loose, spongy",True
02/27/2025,1349,LODGE,1200,"Middle English loge , from Anglo-French, of Germanic origin; akin to Old High German louba porch",False
02/26/2025,1348,AWARD,1300,"Middle English, to decide, from Anglo-French awarder, agarder to look at, examine, resolve, from a- (from Latin ad- ) + warder, garder to look after, guard  — more at guard",False
02/25/2025,1347,DRYER,-1,unknown,False
02/24/2025,1346,GLAND,1692,"French glande , from Old French, glandular swelling on the neck, gland, ultimately from Latin gland-, glans acorn; akin to Greek balanos acorn",True
02/23/2025,1345,OTTER,1100,"Middle English otre, oter, otir, going back to Old English otr, oter, otor, going back to Germanic *utra- (whence also Middle Dutch otter ""otter,"" Old High German ottar, Old Norse otr ), going back to Indo-European *ud-r-o- ""aquatic animal"" (whence also Sanskrit udráḥ ""aquatic animal, otter,"" Avestan udra- ) with a feminine variant *ud-r-eh 2 -, whence Latin lutra ""otter"" (with unetymological l- and -t- ), Russian výdra, Bosnian-Croatian-Serbian vȉdra, Lithuanian ū́dra, Old Prussian udro (Balto-Slavic with vowel lengthening and acute accent), Greek hýdra ""aquatic snake, hydra "" (also hýdros ""the grass snake Natrix natrix, "" énydris ""otter""); both forms zero-grade derivatives of Indo-European *u̯ód-r-/*u̯ed-n- ""water""  — more at water entry 1",False
02/22/2025,1344,CREAM,1300,"Middle English creyme, crayme, creme, borrowed from Anglo-French creme, creime (continental Old French craime, cresme ), going back to Late Latin crama, going back to a presumed Gaulish cognate of Welsh cramen ""scab, crust, layer,"" Breton kramm, krammenn ""(layer of) grime"" and perhaps Irish screamh ""deposit on a surface, crust, scum,"" from a Celtic etymon of uncertain shape and origin",False
02/21/2025,1343,CLOVE,1100,"Middle English, from Old English clufu ; akin to Old English clēofan to cleave",False
02/20/2025,1342,ROACH,1200,"Middle English roche , from Anglo-French roche, rosse",False
02/19/2025,1341,MADLY,1200,unknown,False
02/18/2025,1340,INDIE,1928,by shortening & alteration from independent,True
02/17/2025,1339,TRAIL,1200,"Middle English, perhaps from Anglo-French *trailer , alteration of trainer to drag, trail on the ground  — more at train",False
02/16/2025,1338,SUAVE,1831,"French, from Middle French, pleasant, sweet, from Latin suavis — more at sweet",True
02/15/2025,1337,CROOK,1100,"Middle English crok , from Old Norse krōkr hook",False
02/14/2025,1336,DITTY,1300,"Middle English ditee , from Anglo-French dité story, song, from past participle of diter to compose, from Latin dictare to dictate, compose",False
02/13/2025,1335,RUMBA,1912,American Spanish,True
02/12/2025,1334,RAPID,1634,"borrowed from French & Latin; French rapide, going back to Middle French, borrowed from Latin rapidus ""(of water) flowing violently enough to sweep anything along in its path, swiftly moving, quick,"" from rapere ""to seize and carry off, carry or sweep along"" + -idus, adjective suffix; rapere perhaps going back to pre-Latin *r e p-, secondary zero-grade from presumed *erp-, going back to Indo-European *h 1 rp-, zero-grade of a base *h 1 rep- ""seize, pluck,"" whence also Lithuanian aprė́piu, aprė́pti ""to surround, include,"" Albanian rjep ""removes, robs,"" Greek ereptómenos ""feeding on, devouring""",True
02/11/2025,1333,SCORE,1300,"Middle English scor , from Old Norse skor notch, tally, twenty; akin to Old English scieran to cut  — more at shear",False
02/10/2025,1332,GOODY,1559,alteration of goodwife,True
02/09/2025,1331,BONUS,1759,"Latin, literally, good  — more at bounty",True
02/08/2025,1330,STEEP,1100,"Middle English stepe , from Old English stēap high, steep, deep; akin to Old Frisian stāp steep, Middle High German stief — more at stoop",False
02/07/2025,1329,SWATH,1300,"Middle English, from Old English swæth footstep, trace; akin to Middle High German swade swath",False
02/06/2025,1328,PUPIL,1531,"Middle English pupille minor ward, from Anglo-French, from Latin pupillus male ward (from diminutive of pupus boy) & pupilla female ward, from diminutive of pupa girl, doll",True
02/05/2025,1327,PEDAL,1611,"borrowed from Middle French pedalle ""pedal of an organ,"" borrowed from Italian pedale, earlier, ""base of a tree trunk,"" going back to Latin pedālis ""one foot long"" (as noun pedāle ""footwear"")  — more at pedal entry 2",True
02/04/2025,1326,TOOTH,1100,"Middle English, from Old English tōth ; akin to Old High German zand tooth, Latin dent-, dens , Greek odont-, odous",False
02/03/2025,1325,REVUE,1840,"French, from Middle French reveue review  — more at review",True
02/02/2025,1324,CHORE,1746,alteration of chare,True
02/01/2025,1323,RIVET,1400,"Middle English, clinch on a nail, rivet, from Old French, from river to attach, rivet, probably from rive border, edge, bank, from Latin ripa",False
01/31/2025,1322,TOAST,1400,"Middle English toste, toost, noun derivative of tosten ""to toast entry 2 ""; (sense 2) noun derivative of toast entry 3",False
01/30/2025,1321,FALSE,1100,"Middle English fals, faus , from Anglo-French & Latin; Anglo-French, from Latin falsus , from past participle of fallere to deceive",False
01/29/2025,1320,UDDER,1100,"Middle English, from Old English ūder ; akin to Old High German ūtar udder, Latin uber , Greek outhar , Sanskrit ūdhar",False
01/28/2025,1319,FEVER,1100,"Middle English, from Old English fēfer , from Latin febris",False
01/27/2025,1318,SHUNT,1200,"Middle English, to move suddenly, turn away, evade, perhaps from past participle of shonen",False
01/26/2025,1317,SUNNY,1300,unknown,False
01/25/2025,1316,CRISP,1100,"Middle English, from Old English, from Latin crispus ; akin to Welsh crych curly",False
01/24/2025,1315,CREPE,1709,French crêpe — more at crape,True
01/23/2025,1314,UPPER,1300,"Middle English, comparative of up entry 2",False
01/22/2025,1313,REACH,1100,"Middle English rechen , from Old English rǣcan ; akin to Old High German reichen to reach, Lithuanian raižytis to stretch oneself",False
01/21/2025,1312,ICING,1740,early modern english,True
01/20/2025,1311,SQUID,1613,origin unknown,True
01/19/2025,1310,ROWER,1100,"Middle English, from Old English rōwan ; akin to Middle High German rüejen to row, Latin remus oar",False
01/18/2025,1309,SILLY,1400,"Middle English sely, silly happy, innocent, pitiable, feeble, from Old English sǣlig , from sǣl happiness; akin to Old High German sālig happy",False
01/17/2025,1308,PROSE,1300,"Middle English, from Anglo-French, from Latin prosa , from feminine of prorsus, prosus , straightforward, being in prose, contraction of proversus , past participle of provertere to turn forward, from pro- forward + vertere to turn  — more at pro- , worth",False
01/16/2025,1307,FLINT,1100,"Middle English, from Old English; akin to Old High German flins pebble, hard stone",False
01/15/2025,1306,KNACK,1300,Middle English knak,False
01/14/2025,1305,FANCY,1545,"Middle English fantasien, fantesien, fancyen ""to plan, devise, create, form (an idea), imagine (something false), desire,"" in part derivative of fantasie, fantsy, fansey fancy entry 2 , in part borrowed from Middle French fantasier ""to imagine, invent,"" verbal derivative of fantasie fantasy entry 1",True
01/13/2025,1304,CLOAK,1200,"Middle English cloke , from Anglo-French cloque bell, cloak, from Medieval Latin clocca bell; from its shape",False
01/12/2025,1303,TOTAL,1300,"Middle English, from Anglo-French, from Medieval Latin totalis , from Latin totus whole, entire",False
01/11/2025,1302,DINGY,1656,origin unknown,True
01/10/2025,1301,CRAWL,1300,"Middle English, from Old Norse krafla",False
01/09/2025,1300,WAFER,1300,"Middle English, from Anglo-French wafer, walfre , of Germanic origin; akin to Middle Dutch wafele waffle",False
01/08/2025,1299,DRAFT,1200,"Middle English drauȝt, draught, drawt ""act of pulling or drawing, drawing of water from a well, movement, move in chess or a similar game, quantity of liquid drunk at one time, something drawn or written,"" probably going back to Old English *dreaht, *dræht, going back to Germanic *drohtu- (whence also Middle Dutch dracht ""pregnancy, child, load, dress,"" Middle High German traht ""act of bearing, pregnancy,"" Old Icelandic dráttr ""pulling, hesitation""), action noun with the suffix *-tu- from Germanic *dragan- ""to drag, pull"" (in Old English and North Germanic), ""to carry"" (in the rest of West Germanic)  — more at draw entry 1",False
01/07/2025,1298,ATLAS,1583,"Latin Atlant-, Atlas , from Greek",True
01/06/2025,1297,SPRIG,1300,Middle English sprigge,False
01/05/2025,1296,CYBER,1992,cyber-,True
01/04/2025,1295,RELAX,1400,"Middle English, from Latin relaxare , from re- + laxare to loosen, from laxus loose  — more at slack",False
01/03/2025,1294,CHEAP,1517,"short for good cheap ""at a bargain"" with cheap ""price, bargain""  — more at cheap entry 3",True
01/02/2025,1293,CHOSE,1670,"French, from Latin causa cause, reason",True
01/01/2025,1292,NERVE,1300,"Latin nervus sinew, nerve; akin to Greek neuron sinew, nerve, nēn to spin  — more at needle",False
12/31/2024,1291,LEMUR,1795,"borrowed from New Latin Lemur, genus name (now applied only to the ring-tailed lemur, Lemur catta ), going back to Latin lemurēs, plural, ""malevolent spirits of the dead""  — more at lemures",True
